title,price,price_text,currency,price_usd,condition,metal_item_page,purity_item_page,weight_item_page,length_item_page,url,brand,metal,metal_url
Cartier Clash de Cartier Small Model Band Ring 18K Yellow Gold Size 63,2750.0,"$2,750.00",USD,2750.0,Pre-Owned,,,,,https://www.ebay.com/itm/137606517841,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Band 18K Yellow Gold 4.5 (48mm),1300.0,"$1,300.00",USD,1300.0,Pre-Owned,,,,,https://www.ebay.com/itm/318729929605,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18k Yellow Gold Love Bangle Bracelet Size 20,4500.0,"$4,500.00",USD,4500.0,Pre-Owned,,,,,https://www.ebay.com/itm/336740322314,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Signed 18K Yellow Gold Spike Studded Band Ring Size 7 4mm,3400.0,"$3,400.00",USD,3400.0,Pre-Owned,,,,,https://www.ebay.com/itm/257679173837,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring 18K Yellow Gold Band Ring Size 60 3.5mm Width MPN 324DMA,1500.0,"$1,500.00",USD,1500.0,Pre-Owned,,,,,https://www.ebay.com/itm/377418969954,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier LOVE Bracelet – Classic Model – 18K Yellow Gold – Size 17,6200.0,"$6,200.00",USD,6200.0,Pre-Owned,,,,,https://www.ebay.com/itm/147509092482,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Authentic Cartier Love Ring 18K Yellow Gold 3 Diamonds Band Size 54 / US 7,2690.0,"$2,690.00",USD,2690.0,Pre-Owned,,,,,https://www.ebay.com/itm/188783932138,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
18K 750 Solid Yellow Gold Cartier Band Ring,2090.0,"$2,090.00",USD,2090.0,Pre-Owned,,,,,https://www.ebay.com/itm/336647677492,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Cartier Men’s Ring, Yellow Gold, White Gold, Rose Gold, Size 59",2000.0,"$2,000.00",USD,2000.0,Pre-Owned,,,,,https://www.ebay.com/itm/397391222278,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring classic 18K Yellow Gold 3 diamonds Size 53 5.5mm Signed,3000.0,"$3,000.00",USD,3000.0,New (Other),,,,,https://www.ebay.com/itm/407059417028,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring in 18K Yellow Gold (750)  - Size 64mm (10.5) / 6.9g,1650.0,"$1,650.00",USD,1650.0,Pre-Owned,,,,,https://www.ebay.com/itm/298590454133,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Cartier nail JUSTE UN CLOU BRACELET, CLASSIC MODEL in Yellow Gold",7100.0,"$7,100.00",USD,7100.0,Pre-Owned,,,,,https://www.ebay.com/itm/147508972638,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER   Ring Three colors #55 K18 Yellow Gold K18 White Gold US size 7,525.0,$525.00,USD,525.0,Pre-Owned,,,,,https://www.ebay.com/itm/267754998765,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste Un Clou 18K Yellow Gold Thin Ring - Size 59 / US 7.75 - 3.6g/2.4dw,1199.99,"$1,199.99",USD,1199.99,Pre-Owned,,,,,https://www.ebay.com/itm/287503378646,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Amulette 18K Yellow Gold White Mother‑of‑Pearl Bracelet No Accessories,1199.0,"$1,199.00",USD,1199.0,Pre-Owned,,,,,https://www.ebay.com/itm/800414947346,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste un Clou Ring 18k Yellow Gold Diamond Pavé Size 52,4500.0,"$4,500.00",USD,4500.0,Pre-Owned,,,,,https://www.ebay.com/itm/287495470334,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring Classic Model 18K Yellow Gold Size 54 w/ Box,1895.0,"$1,895.00",USD,1895.0,Pre-Owned,,,,,https://www.ebay.com/itm/398092382164,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Vintage Cartier Stella 1992 18k Yellow Gold Burnish Diamond Band Ring Size 52,3498.0,"$3,498.00",USD,3498.0,Pre-Owned,,,,,https://www.ebay.com/itm/188557261170,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Ring 18k Yellow Gold Onyx with Diamond 4.8 mm Band,999.0,$999.00,USD,999.0,Pre-Owned,,,,,https://www.ebay.com/itm/327305005215,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
18K YELLOW GOLD CARTIER JUST ON CLOU RING_145805,1200.0,"$1,200.00",USD,1200.0,Pre-Owned,,,,,https://www.ebay.com/itm/307122110627,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste Un Clou Ring Classic Model Diamonds 18K Yellow Gold 750 Au Size 60,3699.0,"$3,699.00",USD,3699.0,Pre-Owned,,,,,https://www.ebay.com/itm/206498705237,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18K Yellow Gold Small Juste Un Clou Ring Size 52 with Docs and Box,1250.0,"$1,250.00",USD,1250.0,Pre-Owned,,,,,https://www.ebay.com/itm/236943508643,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Clash de Cartier 18k Yellow Gold 6.3mm Wide Band Ring Size 58,2999.99,"$2,999.99",USD,2999.99,Pre-Owned,,,,,https://www.ebay.com/itm/278270140687,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier vintage ruby emerald sapphire 18k yellow gold ring,6500.0,"$6,500.00",USD,6500.0,Pre-Owned,,,,,https://www.ebay.com/itm/287525506652,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER Gemini Zodiac 18k Yellow Gold Crystal Rare Collectable 1970s Pendant,34900.0,"$34,900.00",USD,34900.0,New (Other),,,,,https://www.ebay.com/itm/206498783197,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Authentic Cartier Love CUFF In 18k Yellow Gold,5470.0,"$5,470.00",USD,5470.0,Pre-Owned,,,,,https://www.ebay.com/itm/336735746895,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste un Clou Classic Nail Bracelet 18K Yellow Gold Size 18,3700.0,"$3,700.00",USD,3700.0,Pre-Owned,,,,,https://www.ebay.com/itm/227424326702,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18K Yellow Gold Juste Un Clou Ring Small Model Size 55 W/Papers,1400.0,"$1,400.00",USD,1400.0,Pre-Owned,,,,,https://www.ebay.com/itm/168606561136,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Cartier Love Ring Classic Model 18K Yellow Gold, SZ 7, 5.5MM (YAE) (PSH044520)",1249.99,"$1,249.99",USD,1249.99,Pre-Owned,,,,,https://www.ebay.com/itm/366573195999,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier LOVE 18K Yellow Gold Thin Band Ring - Size 7 (C31036520),1750.0,"$1,750.00",USD,1750.0,Pre-Owned,,,,,https://www.ebay.com/itm/377401719293,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring Band Classic Model Pave Diamond 18K Yellow Gold Size 52 / US 6,5475.0,"$5,475.00",USD,5475.0,Pre-Owned,,,,,https://www.ebay.com/itm/366554984332,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste un Clou 18k Yellow Gold Bracelet Classic Model Size 18,5990.0,"$5,990.00",USD,5990.0,Pre-Owned,,,,,https://www.ebay.com/itm/278281018183,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Cartier Love 18K Yellow Gold Band Ring Size 56 mm, (US 7.5) No Stone Model Love",1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/206434028738,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Le Must de Cartier 18K Yellow Gold Band Ring Signed 7mm,1500.0,"$1,500.00",USD,1500.0,Pre-Owned,,,,,https://www.ebay.com/itm/800386650928,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Panthere ring in 18k yellow gold with green tsavorite eyes and onyx nose,25875.0,"$25,875.00",USD,25875.0,Pre-Owned,,,,,https://www.ebay.com/itm/227479873512,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER Juste un Clou Bracelet - Size 17 - 18K Yellow Gold,3995.0,"$3,995.00",USD,3995.0,Pre-Owned,,,,,https://www.ebay.com/itm/227444509019,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Mini Love Yellow gold US#5 EU#49 Ring,817.0,$817.00,USD,817.0,Pre-Owned,,,,,https://www.ebay.com/itm/137398159213,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love 3 Diamonds 18k Yellow Gold Classic Model Ring Size 52,3000.0,"$3,000.00",USD,3000.0,Pre-Owned,,,,,https://www.ebay.com/itm/178289743188,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Ecrou de Cartier Bracelet - Size 17 18K Yellow Gold,7150.0,"$7,150.00",USD,7150.0,Pre-Owned,,,,,https://www.ebay.com/itm/206430784143,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Vintage 18K Yellow Gold CARTIER Ring Beaded Band  Blue Green Enamel Sz 8 Pretty,2795.0,"$2,795.00",USD,2795.0,Pre-Owned,,,,,https://www.ebay.com/itm/158004273737,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love 18k Yellow Gold Size 17 Bangle Bracelet,6251.0,"$6,251.00",USD,6251.0,Pre-Owned,,,,,https://www.ebay.com/itm/278228946836,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
14k Yellow Gold Huggie Earrings Nail Design .5 In 1/2 not juste en clou Cartier,595.0,$595.00,USD,595.0,Pre-Owned,,,,,https://www.ebay.com/itm/358918581372,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18K Yellow Gold Love Earrings,4000.0,"$4,000.00",USD,4000.0,Pre-Owned,,,,,https://www.ebay.com/itm/407145114648,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Bracelet 18K Yellow Gold Vintage Old Screw System Box Papers 30g,6000.0,"$6,000.00",USD,6000.0,Pre-Owned,,,,,https://www.ebay.com/itm/287515635289,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER Love 2 Diamonds Pendant and Love Bracelet On Chain Set 18K Yellow Gold,5432.0,"$5,432.00",USD,5432.0,Pre-Owned,,,,,https://www.ebay.com/itm/158045413204,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
AUTHENTIC CARTIER 18K YELLOW GOLD 4 DIAMONDS CLASSIC MODEL BRACELET SIZE 19,12000.0,"$12,000.00",USD,12000.0,Pre-Owned,,,,,https://www.ebay.com/itm/298593169036,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18k Yellow Gold Juste Un Clou Small Model Bangle Bracelet Size 18,3525.0,"$3,525.00",USD,3525.0,Pre-Owned,,,,,https://www.ebay.com/itm/278225910103,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Very Rare CARTIER Walking Elephant band/Ring in 18k White & Yellow Gold, Size 58",5295.0,"$5,295.00",USD,5295.0,Pre-Owned,,,,,https://www.ebay.com/itm/188308492300,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Authentic Clash de Cartier Double Row 18K Yellow Gold Ring,4499.0,"$4,499.00",USD,4499.0,Pre-Owned,,,,,https://www.ebay.com/itm/397862048025,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Classic 3 Diamond Ring 18k Yellow Gold Size 52,3299.0,"$3,299.00",USD,3299.0,Pre-Owned,,,,,https://www.ebay.com/itm/800070582147,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Cartier  18k Yellow Gold Bangle Bracelet, No Stone",82.0,$82.00,USD,82.0,Pre-Owned,,,,,https://www.ebay.com/itm/800493617414,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Classic Love 18K Yellow Gold Ring Size 57 Signed 5.5mm,1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/366551236152,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Panthère de Cartier Ring 18k Yellow Gold Tsavorite with Onyx,4400.0,"$4,400.00",USD,4400.0,Pre-Owned,,,,,https://www.ebay.com/itm/318700430675,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
***Discontinued*** Cartier Love Large Ring 18k Yellow Gold Size 51,4837.5,"$4,837.50",USD,4837.5,Pre-Owned,,,,,https://www.ebay.com/itm/307091909067,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier LOVE Bracelet – Classic Model – 18K Yellow Gold – Size 17,6800.0,"$6,800.00",USD,6800.0,Pre-Owned,,,,,https://www.ebay.com/itm/147509004022,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Bracelet Small 18K Yellow Gold 17cm Ref. CRB6081517 Set w/Box&P,5880.0,"$5,880.00",USD,5880.0,Pre-Owned,,,,,https://www.ebay.com/itm/147460876700,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Yellow Gold Nail Bracelet - Juste Un Clou - Size 16 - With Box & Cert,4000.0,"$4,000.00",USD,4000.0,Pre-Owned,,,,,https://www.ebay.com/itm/267751452660,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring Classic- 18k 750 Yellow Gold Band - US Size 8.5 EURO 58,1400.0,"$1,400.00",USD,1400.0,Pre-Owned,,,,,https://www.ebay.com/itm/198547156446,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18k Yellow Gold 10 Diamond Love Bracelet ( no Screwdriver included),9999.99,"$9,999.99",USD,9999.99,Pre-Owned,,,,,https://www.ebay.com/itm/137537014281,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18k Yellow Gold Nail Ring Sz 58 Classic Juste un Clou Box & Cert RG5082,2684.16,"$2,684.16",USD,2684.16,Pre-Owned,,,,,https://www.ebay.com/itm/377134543479,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18K Yellow Gold Love Ring Size 56,1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/407106956968,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Mini Love Yellow gold Earring,1829.0,"$1,829.00",USD,1829.0,Pre-Owned,,,,,https://www.ebay.com/itm/137349168261,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring Band 18K Yellow Gold Au750 Signed 5.5mm Size 4.75 BNW930,1095.0,"$1,095.00",USD,1095.0,Pre-Owned,,,,,https://www.ebay.com/itm/257617413228,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER Trinity Ring  7 Bands 18k Yellow Gold Rose Gold White Gold US 6,1899.0,"$1,899.00",USD,1899.0,Pre-Owned,,,,,https://www.ebay.com/itm/336656401712,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER  LANIERES DIAMOND 18K YELLOW GOLD RING SIZE 50 W/BOX - R11262,5750.0,"$5,750.00",USD,5750.0,Pre-Owned,,,,,https://www.ebay.com/itm/206395811161,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18K Yellow Gold Signet  Style Ring,5500.0,"$5,500.00",USD,5500.0,Pre-Owned,,,,,https://www.ebay.com/itm/188485542476,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Bracelet Size 17 Yellow Gold 6 Diamonds Box & Papers,6500.0,"$6,500.00",USD,6500.0,Pre-Owned,,,,,https://www.ebay.com/itm/287398871295,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
NEW- Cartier Love Necklace with Pendant 18k Yellow Gold and two Diamonds,2799.0,"$2,799.00",USD,2799.0,Brand New,,,,,https://www.ebay.com/itm/336555841729,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring 18k Yellow Gold 5.5 mm Size 54,1950.0,"$1,950.00",USD,1950.0,Pre-Owned,,,,,https://www.ebay.com/itm/188431390414,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER Mini Love Ring 18K Yellow Gold Used unisex Size 64/US size 10.75,1200.0,"$1,200.00",USD,1200.0,Pre-Owned,,,,,https://www.ebay.com/itm/267753312641,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
RARE Cartier Love 18K Yellow Gold 11 mm Wide Band Ring Size 12.5 / 69 - 14.8 g,4499.99,"$4,499.99",USD,4499.99,Pre-Owned,,,,,https://www.ebay.com/itm/800359424707,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Nouvelle Vague Ring 18k Yellow Gold Crossover Band Size 54 (US 6.75),3200.0,"$3,200.00",USD,3200.0,Pre-Owned,,,,,https://www.ebay.com/itm/178075501143,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
❤️ Cartier Small Model Band Ring 18K Yellow Gold Size 4 3/4. (NIB),899.99,$899.99,USD,899.99,New (Other),,,,,https://www.ebay.com/itm/158181382055,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love 18K Yellow Gold Ring Size 61,1640.0,"$1,640.00",USD,1640.0,Pre-Owned,,,,,https://www.ebay.com/itm/128012698879,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Rare Auth Cartier Chain Necklace 42cm 18K 750 Yellow Gold,3436.68,"$3,436.68",USD,3436.68,Pre-Owned,,,,,https://www.ebay.com/itm/188688411716,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Ellipse 18k Yellow Gold Sapphire Solitaire Ring C1992 Size US6.25,2995.0,"$2,995.00",USD,2995.0,Pre-Owned,,,,,https://www.ebay.com/itm/206125857023,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
AUTHENTIC CARTIER 18K YELLOW GOLD 4 DIAMONDS CLASSIC MODEL BRACELET SIZE 17,11800.0,"$11,800.00",USD,11800.0,Pre-Owned,,,,,https://www.ebay.com/itm/298593208177,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Cartier Love Bracelet, Classic Model, 18K Yellow Gold, Size 17",6000.0,"$6,000.00",USD,6000.0,Pre-Owned,,,,,https://www.ebay.com/itm/287518936337,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Mini Love Ring 18K Yellow Gold 750 size48 4.5(US) 90335678,859.87,$859.87,USD,859.87,Pre-Owned,,,,,https://www.ebay.com/itm/267754546784,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Authentic Cartier Love 18K Yellow Gold Bracelet Small Size 19 With Certificate,6550.0,"$6,550.00",USD,6550.0,Pre-Owned,,,,,https://www.ebay.com/itm/278263120623,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"CARTIER LOVE BAND RING 750 18K YELLOW GOLD SIZE 61 WITH BOXES, COA & BAG",1950.0,"$1,950.00",USD,1950.0,Pre-Owned,,,,,https://www.ebay.com/itm/206258902567,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
18k Yellow Gold Cartier Love Unlimited Ring Sz 62 (10) Purchase Receipt SOLD OUT,3699.0,"$3,699.00",USD,3699.0,Pre-Owned,,,,,https://www.ebay.com/itm/198530772468,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Vintage Cartier 18K Yellow Gold 1/8 Oz Ingot Bar Charm Pendant Signed Rare Find,2499.0,"$2,499.00",USD,2499.0,Pre-Owned,,,,,https://www.ebay.com/itm/287503714879,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER Men’s 18K Yellow Gold Santos Dumont Ring Size 59/8.75,5978.0,"$5,978.00",USD,5978.0,Pre-Owned,,,,,https://www.ebay.com/itm/257686225626,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER 18KT GOLD BRACELET WITH WHITE & YELLOW GOLD DIAMOND LOOPS!,1999.99,"$1,999.99",USD,1999.99,Pre-Owned,,,,,https://www.ebay.com/itm/358642589408,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
CARTIER Panthere de Onyx Tsavorite Garnet Yellow Gold Ring 53,7500.0,"$7,500.00",USD,7500.0,Pre-Owned,,,,,https://www.ebay.com/itm/188779681996,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Classic LOVE 18k Yellow Gold 5.5mm Band Ring Size 58 US 8.25,1799.99,"$1,799.99",USD,1799.99,Pre-Owned,,,,,https://www.ebay.com/itm/306982528490,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Vintage Cartier Panthere Diamond Silverium Black Silver 18K Yellow Gold Pendant,16000.0,"$16,000.00",USD,16000.0,Pre-Owned,,,,,https://www.ebay.com/itm/298588899618,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Cartier 18K Yellow Gold Rectangle Ingot Bar Pendant Charm – Signed, No Stone",8900.0,"$8,900.00",USD,8900.0,Pre-Owned,,,,,https://www.ebay.com/itm/800298621991,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Stella Yellow gold Sapphire US#5.5 EU#50-51 Ring,1560.0,"$1,560.00",USD,1560.0,Pre-Owned,,,,,https://www.ebay.com/itm/137576321848,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Baby Love Pendant Necklace 18K Yellow Gold,2500.0,"$2,500.00",USD,2500.0,Pre-Owned,,,,,https://www.ebay.com/itm/298573127715,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Clash de CARTIER OTO591 Small Bangle Bracelet 33.9g Au 750 18k Yellow Gold - 19,8999.95,"$8,999.95",USD,8999.95,Pre-Owned,,,,,https://www.ebay.com/itm/398197054676,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste Un Clou Ring Small Model 18K Yellow Gold Size 49 w/Box Certificat,1259.1,"$1,259.10",USD,1259.1,Pre-Owned,,,,,https://www.ebay.com/itm/287402108003,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
