title,price,price_text,currency,price_usd,condition,metal_item_page,purity_item_page,weight_item_page,length_item_page,url,brand,metal,metal_url,item_id,condition_clean,item_type,purity,weight_grams
David Yurman 18k Yellow Gold Pave Diamond Crossover Mini Hoop Earrings,2950.0,"$2,950.00",USD,2950.0,Pre-Owned,,,,,https://www.ebay.com/itm/267752671698,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc,267752671698,Pre-Owned,Earrings,18k Gold,
David Yurman Cablespira X 14K Yellow Gold 6MM CT Diamond Cuff Bangle Bracelet,2880.0,"$2,880.00",USD,2880.0,Pre-Owned,,,,,https://www.ebay.com/itm/147488982154,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc,147488982154,Pre-Owned,Bracelet,14k Gold,
DAVID YURMAN 7MM CABLE CLASSIC COLLECTION BRACELET PRASIOLITE YELLOW GOLD,350.0,$350.00,USD,350.0,Pre-Owned,,,,,https://www.ebay.com/itm/178358423090,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc,178358423090,Pre-Owned,Bracelet,Yellow Gold,
Cartier Love Round Ring 18k Yellow Gold 5.5 mm Band,1400.0,"$1,400.00",USD,1400.0,Pre-Owned,,,,,https://www.ebay.com/itm/227477384248,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,227477384248,Pre-Owned,Ring,18k Gold,
Cartier 18k Yellow Gold Clash de Cartier Small Model Ring Size 55,2899.52,"$2,899.52",USD,2899.52,Pre-Owned,,,,,https://www.ebay.com/itm/377398803694,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,377398803694,Pre-Owned,Ring,18k Gold,
Cartier Happy Birthday 18k Yellow Gold Band Ring EU 53 US 6.5,1207.0,"$1,207.00",USD,1207.0,Pre-Owned,,,,,https://www.ebay.com/itm/398245051525,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,398245051525,Pre-Owned,Ring,18k Gold,
Cartier Chain Link Bracelet K18 Yellow Gold,845.5,$845.50,USD,845.5,Pre-Owned,,,,,https://www.ebay.com/itm/188773182621,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,188773182621,Pre-Owned,Bracelet,Yellow Gold,
Cartier Love  Bracelet 18k Yellow Gold Classic,6900.0,"$6,900.00",USD,6900.0,Pre-Owned,,,,,https://www.ebay.com/itm/278206064868,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,278206064868,Pre-Owned,Bracelet,18k Gold,
Cartier LOVE 18k Yellow Gold Bracelet Bangle Classic 6MM Sz 18 Boxes COA Receipt,6495.0,"$6,495.00",USD,6495.0,Pre-Owned,,,,,https://www.ebay.com/itm/188622938606,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,188622938606,Pre-Owned,Bracelet,18k Gold,
Cartier Trinity Ring 18k White Gold Rose Gold Yellow Gold Size 55,2100.0,"$2,100.00",USD,2100.0,Pre-Owned,,,,,https://www.ebay.com/itm/316967225607,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,316967225607,Pre-Owned,Ring,18k Gold,
Cartier Love Bracelet 18k Yellow Gold - Open Cuff - Size 17 With Box & Cert,5750.0,"$5,750.00",USD,5750.0,Pre-Owned,,,,,https://www.ebay.com/itm/267751444642,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,267751444642,Pre-Owned,Bracelet,18k Gold,
Cartier Necklace Chain 18K Yellow Gold  Yellow Gold 18K 18-karat gold 750Y,1606.0,"$1,606.00",USD,1606.0,Pre-Owned,,,,,https://www.ebay.com/itm/407121542329,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,407121542329,Pre-Owned,Necklace,18k Gold,
Cartier Love Ring Classic Model 18k Yellow Gold Size 52,1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/407149076849,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,407149076849,Pre-Owned,Ring,18k Gold,
Cartier LOVE Pendant Necklace 18K Yellow Gold B7014200 Open Circle Chain,3150.0,"$3,150.00",USD,3150.0,Pre-Owned,,,,,https://www.ebay.com/itm/137602534032,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,137602534032,Pre-Owned,Necklace,18k Gold,
Cartier 18K Yellow Gold Brushed Love Bracelet Size 22,7000.0,"$7,000.00",USD,7000.0,Pre-Owned,,,,,https://www.ebay.com/itm/406915596471,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,406915596471,Pre-Owned,Bracelet,18k Gold,
"Cartier Juste un Clou Ring, Small Model – 18K Yellow Gold – NEW, NEVER WORN",1400.0,"$1,400.00",USD,1400.0,Brand New,,,,,https://www.ebay.com/itm/407149312306,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,407149312306,New,Ring,18k Gold,
Cartier Clash de Cartier Small Model Band Ring 18K Yellow Gold Size 63,2750.0,"$2,750.00",USD,2750.0,Pre-Owned,,,,,https://www.ebay.com/itm/137606517841,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,137606517841,Pre-Owned,Ring,18k Gold,
Cartier Love Band 18K Yellow Gold 4.5 (48mm),1300.0,"$1,300.00",USD,1300.0,Pre-Owned,,,,,https://www.ebay.com/itm/318729929605,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,318729929605,Pre-Owned,Other,18k Gold,
Cartier 18k Yellow Gold Love Bangle Bracelet Size 20,4500.0,"$4,500.00",USD,4500.0,Pre-Owned,,,,,https://www.ebay.com/itm/336740322314,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,336740322314,Pre-Owned,Bracelet,18k Gold,
Cartier Signed 18K Yellow Gold Spike Studded Band Ring Size 7 4mm,3400.0,"$3,400.00",USD,3400.0,Pre-Owned,,,,,https://www.ebay.com/itm/257679173837,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,257679173837,Pre-Owned,Ring,18k Gold,
Cartier Love Ring 18K Yellow Gold Band Ring Size 60 3.5mm Width MPN 324DMA,1500.0,"$1,500.00",USD,1500.0,Pre-Owned,,,,,https://www.ebay.com/itm/377418969954,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,377418969954,Pre-Owned,Ring,18k Gold,
Cartier LOVE Bracelet – Classic Model – 18K Yellow Gold – Size 17,6200.0,"$6,200.00",USD,6200.0,Pre-Owned,,,,,https://www.ebay.com/itm/147509092482,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,147509092482,Pre-Owned,Bracelet,18k Gold,
Authentic Cartier Love Ring 18K Yellow Gold 3 Diamonds Band Size 54 / US 7,2690.0,"$2,690.00",USD,2690.0,Pre-Owned,,,,,https://www.ebay.com/itm/188783932138,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,188783932138,Pre-Owned,Ring,18k Gold,
18K 750 Solid Yellow Gold Cartier Band Ring,2090.0,"$2,090.00",USD,2090.0,Pre-Owned,,,,,https://www.ebay.com/itm/336647677492,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,336647677492,Pre-Owned,Ring,18k Gold,
"Cartier Men’s Ring, Yellow Gold, White Gold, Rose Gold, Size 59",2000.0,"$2,000.00",USD,2000.0,Pre-Owned,,,,,https://www.ebay.com/itm/397391222278,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,397391222278,Pre-Owned,Ring,Yellow Gold,
Cartier Love Ring in 18K Yellow Gold (750)  - Size 64mm (10.5) / 6.9g,1650.0,"$1,650.00",USD,1650.0,Pre-Owned,,,,,https://www.ebay.com/itm/298590454133,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,298590454133,Pre-Owned,Ring,18k Gold,6.9
"Cartier nail JUSTE UN CLOU BRACELET, CLASSIC MODEL in Yellow Gold",7100.0,"$7,100.00",USD,7100.0,Pre-Owned,,,,,https://www.ebay.com/itm/147508972638,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,147508972638,Pre-Owned,Bracelet,Yellow Gold,
CARTIER   Ring Three colors #55 K18 Yellow Gold K18 White Gold US size 7,525.0,$525.00,USD,525.0,Pre-Owned,,,,,https://www.ebay.com/itm/267754998765,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,267754998765,Pre-Owned,Ring,Yellow Gold,
Cartier Amulette 18K Yellow Gold White Mother‑of‑Pearl Bracelet No Accessories,1199.0,"$1,199.00",USD,1199.0,Pre-Owned,,,,,https://www.ebay.com/itm/800414947346,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,800414947346,Pre-Owned,Bracelet,18k Gold,
Cartier Juste un Clou Ring 18k Yellow Gold Diamond Pavé Size 52,4500.0,"$4,500.00",USD,4500.0,Pre-Owned,,,,,https://www.ebay.com/itm/287495470334,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,287495470334,Pre-Owned,Ring,18k Gold,
Cartier Love Ring Classic Model 18K Yellow Gold Size 54 w/ Box,1895.0,"$1,895.00",USD,1895.0,Pre-Owned,,,,,https://www.ebay.com/itm/398092382164,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,398092382164,Pre-Owned,Ring,18k Gold,
Vintage Cartier Stella 1992 18k Yellow Gold Burnish Diamond Band Ring Size 52,3498.0,"$3,498.00",USD,3498.0,Pre-Owned,,,,,https://www.ebay.com/itm/188557261170,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,188557261170,Pre-Owned,Ring,18k Gold,
Cartier Ring 18k Yellow Gold Onyx with Diamond 4.8 mm Band,999.0,$999.00,USD,999.0,Pre-Owned,,,,,https://www.ebay.com/itm/327305005215,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,327305005215,Pre-Owned,Ring,18k Gold,
18K YELLOW GOLD CARTIER JUST ON CLOU RING_145805,1200.0,"$1,200.00",USD,1200.0,Pre-Owned,,,,,https://www.ebay.com/itm/307122110627,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,307122110627,Pre-Owned,Other,18k Gold,
Cartier Juste Un Clou Ring Classic Model Diamonds 18K Yellow Gold 750 Au Size 60,3699.0,"$3,699.00",USD,3699.0,Pre-Owned,,,,,https://www.ebay.com/itm/206498705237,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,206498705237,Pre-Owned,Ring,18k Gold,
Clash de Cartier 18k Yellow Gold 6.3mm Wide Band Ring Size 58,2999.99,"$2,999.99",USD,2999.99,Pre-Owned,,,,,https://www.ebay.com/itm/278270140687,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,278270140687,Pre-Owned,Ring,18k Gold,
Cartier vintage ruby emerald sapphire 18k yellow gold ring,6500.0,"$6,500.00",USD,6500.0,Pre-Owned,,,,,https://www.ebay.com/itm/287525506652,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,287525506652,Pre-Owned,Ring,18k Gold,
CARTIER Gemini Zodiac 18k Yellow Gold Crystal Rare Collectable 1970s Pendant,34900.0,"$34,900.00",USD,34900.0,New (Other),,,,,https://www.ebay.com/itm/206498783197,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,206498783197,New,Pendant,18k Gold,
Authentic Cartier Love CUFF In 18k Yellow Gold,5470.0,"$5,470.00",USD,5470.0,Pre-Owned,,,,,https://www.ebay.com/itm/336735746895,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,336735746895,Pre-Owned,Cuff,18k Gold,
Cartier 18K Yellow Gold Juste Un Clou Ring Small Model Size 55 W/Papers,1400.0,"$1,400.00",USD,1400.0,Pre-Owned,,,,,https://www.ebay.com/itm/168606561136,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,168606561136,Pre-Owned,Ring,18k Gold,
Cartier LOVE 18K Yellow Gold Thin Band Ring - Size 7 (C31036520),1750.0,"$1,750.00",USD,1750.0,Pre-Owned,,,,,https://www.ebay.com/itm/377401719293,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,377401719293,Pre-Owned,Ring,18k Gold,
Cartier Love Ring Band Classic Model Pave Diamond 18K Yellow Gold Size 52 / US 6,5475.0,"$5,475.00",USD,5475.0,Pre-Owned,,,,,https://www.ebay.com/itm/366554984332,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,366554984332,Pre-Owned,Ring,18k Gold,
Cartier Juste un Clou 18k Yellow Gold Bracelet Classic Model Size 18,5990.0,"$5,990.00",USD,5990.0,Pre-Owned,,,,,https://www.ebay.com/itm/278281018183,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,278281018183,Pre-Owned,Bracelet,18k Gold,
"Cartier Love 18K Yellow Gold Band Ring Size 56 mm, (US 7.5) No Stone Model Love",1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/206434028738,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,206434028738,Pre-Owned,Ring,18k Gold,
Cartier Le Must de Cartier 18K Yellow Gold Band Ring Signed 7mm,1500.0,"$1,500.00",USD,1500.0,Pre-Owned,,,,,https://www.ebay.com/itm/800386650928,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,800386650928,Pre-Owned,Ring,18k Gold,
Cartier Panthere ring in 18k yellow gold with green tsavorite eyes and onyx nose,25875.0,"$25,875.00",USD,25875.0,Pre-Owned,,,,,https://www.ebay.com/itm/227479873512,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,227479873512,Pre-Owned,Ring,18k Gold,
CARTIER Juste un Clou Bracelet - Size 17 - 18K Yellow Gold,3995.0,"$3,995.00",USD,3995.0,Pre-Owned,,,,,https://www.ebay.com/itm/227444509019,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,227444509019,Pre-Owned,Bracelet,18k Gold,
Cartier Love 3 Diamonds 18k Yellow Gold Classic Model Ring Size 52,3000.0,"$3,000.00",USD,3000.0,Pre-Owned,,,,,https://www.ebay.com/itm/178289743188,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,178289743188,Pre-Owned,Ring,18k Gold,
Ecrou de Cartier Bracelet - Size 17 18K Yellow Gold,7150.0,"$7,150.00",USD,7150.0,Pre-Owned,,,,,https://www.ebay.com/itm/206430784143,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,206430784143,Pre-Owned,Bracelet,18k Gold,
Cartier Love 18k Yellow Gold Size 17 Bangle Bracelet,6251.0,"$6,251.00",USD,6251.0,Pre-Owned,,,,,https://www.ebay.com/itm/278228946836,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,278228946836,Pre-Owned,Bracelet,18k Gold,
14k Yellow Gold Huggie Earrings Nail Design .5 In 1/2 not juste en clou Cartier,595.0,$595.00,USD,595.0,Pre-Owned,,,,,https://www.ebay.com/itm/358918581372,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,358918581372,Pre-Owned,Earrings,14k Gold,
Cartier 18K Yellow Gold Love Earrings,4000.0,"$4,000.00",USD,4000.0,Pre-Owned,,,,,https://www.ebay.com/itm/407145114648,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,407145114648,Pre-Owned,Earrings,18k Gold,
Cartier Love Bracelet 18K Yellow Gold Vintage Old Screw System Box Papers 30g,6000.0,"$6,000.00",USD,6000.0,Pre-Owned,,,,,https://www.ebay.com/itm/287515635289,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,287515635289,Pre-Owned,Bracelet,18k Gold,30.0
AUTHENTIC CARTIER 18K YELLOW GOLD 4 DIAMONDS CLASSIC MODEL BRACELET SIZE 19,12000.0,"$12,000.00",USD,12000.0,Pre-Owned,,,,,https://www.ebay.com/itm/298593169036,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,298593169036,Pre-Owned,Bracelet,18k Gold,
"Very Rare CARTIER Walking Elephant band/Ring in 18k White & Yellow Gold, Size 58",5295.0,"$5,295.00",USD,5295.0,Pre-Owned,,,,,https://www.ebay.com/itm/188308492300,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,188308492300,Pre-Owned,Ring,18k Gold,
Cartier Love Classic 3 Diamond Ring 18k Yellow Gold Size 52,3299.0,"$3,299.00",USD,3299.0,Pre-Owned,,,,,https://www.ebay.com/itm/800070582147,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,800070582147,Pre-Owned,Ring,18k Gold,
"Cartier  18k Yellow Gold Bangle Bracelet, No Stone",82.0,$82.00,USD,82.0,Pre-Owned,,,,,https://www.ebay.com/itm/800493617414,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,800493617414,Pre-Owned,Bracelet,18k Gold,
Cartier Panthère de Cartier Ring 18k Yellow Gold Tsavorite with Onyx,4400.0,"$4,400.00",USD,4400.0,Pre-Owned,,,,,https://www.ebay.com/itm/318700430675,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,318700430675,Pre-Owned,Ring,18k Gold,
Cartier LOVE Bracelet – Classic Model – 18K Yellow Gold – Size 17,6800.0,"$6,800.00",USD,6800.0,Pre-Owned,,,,,https://www.ebay.com/itm/147509004022,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,147509004022,Pre-Owned,Bracelet,18k Gold,
Cartier Yellow Gold Nail Bracelet - Juste Un Clou - Size 16 - With Box & Cert,4000.0,"$4,000.00",USD,4000.0,Pre-Owned,,,,,https://www.ebay.com/itm/267751452660,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,267751452660,Pre-Owned,Bracelet,Yellow Gold,
Cartier 18k Yellow Gold Nail Ring Sz 58 Classic Juste un Clou Box & Cert RG5082,2684.16,"$2,684.16",USD,2684.16,Pre-Owned,,,,,https://www.ebay.com/itm/377134543479,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,377134543479,Pre-Owned,Ring,18k Gold,
Cartier 18K Yellow Gold Love Ring Size 56,1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/407106956968,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,407106956968,Pre-Owned,Ring,18k Gold,
Cartier Mini Love Yellow gold Earring,1829.0,"$1,829.00",USD,1829.0,Pre-Owned,,,,,https://www.ebay.com/itm/137349168261,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,137349168261,Pre-Owned,Other,Yellow Gold,
Cartier Love Ring Band 18K Yellow Gold Au750 Signed 5.5mm Size 4.75 BNW930,1095.0,"$1,095.00",USD,1095.0,Pre-Owned,,,,,https://www.ebay.com/itm/257617413228,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,257617413228,Pre-Owned,Ring,18k Gold,
CARTIER  LANIERES DIAMOND 18K YELLOW GOLD RING SIZE 50 W/BOX - R11262,5750.0,"$5,750.00",USD,5750.0,Pre-Owned,,,,,https://www.ebay.com/itm/206395811161,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,206395811161,Pre-Owned,Ring,18k Gold,
Cartier 18K Yellow Gold Signet  Style Ring,5500.0,"$5,500.00",USD,5500.0,Pre-Owned,,,,,https://www.ebay.com/itm/188485542476,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,188485542476,Pre-Owned,Ring,18k Gold,
Cartier Love Bracelet Size 17 Yellow Gold 6 Diamonds Box & Papers,6500.0,"$6,500.00",USD,6500.0,Pre-Owned,,,,,https://www.ebay.com/itm/287398871295,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,287398871295,Pre-Owned,Bracelet,Yellow Gold,
Cartier Love Ring 18k Yellow Gold 5.5 mm Size 54,1950.0,"$1,950.00",USD,1950.0,Pre-Owned,,,,,https://www.ebay.com/itm/188431390414,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,188431390414,Pre-Owned,Ring,18k Gold,
CARTIER Mini Love Ring 18K Yellow Gold Used unisex Size 64/US size 10.75,1200.0,"$1,200.00",USD,1200.0,Pre-Owned,,,,,https://www.ebay.com/itm/267753312641,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,267753312641,Pre-Owned,Ring,18k Gold,
RARE Cartier Love 18K Yellow Gold 11 mm Wide Band Ring Size 12.5 / 69 - 14.8 g,4499.99,"$4,499.99",USD,4499.99,Pre-Owned,,,,,https://www.ebay.com/itm/800359424707,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,800359424707,Pre-Owned,Ring,18k Gold,14.8
Cartier Nouvelle Vague Ring 18k Yellow Gold Crossover Band Size 54 (US 6.75),3200.0,"$3,200.00",USD,3200.0,Pre-Owned,,,,,https://www.ebay.com/itm/178075501143,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,178075501143,Pre-Owned,Ring,18k Gold,
❤️ Cartier Small Model Band Ring 18K Yellow Gold Size 4 3/4. (NIB),899.99,$899.99,USD,899.99,New (Other),,,,,https://www.ebay.com/itm/158181382055,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,158181382055,New,Ring,18k Gold,
Cartier Ellipse 18k Yellow Gold Sapphire Solitaire Ring C1992 Size US6.25,2995.0,"$2,995.00",USD,2995.0,Pre-Owned,,,,,https://www.ebay.com/itm/206125857023,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,206125857023,Pre-Owned,Ring,18k Gold,
AUTHENTIC CARTIER 18K YELLOW GOLD 4 DIAMONDS CLASSIC MODEL BRACELET SIZE 17,11800.0,"$11,800.00",USD,11800.0,Pre-Owned,,,,,https://www.ebay.com/itm/298593208177,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,298593208177,Pre-Owned,Bracelet,18k Gold,
"Cartier Love Bracelet, Classic Model, 18K Yellow Gold, Size 17",6000.0,"$6,000.00",USD,6000.0,Pre-Owned,,,,,https://www.ebay.com/itm/287518936337,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,287518936337,Pre-Owned,Bracelet,18k Gold,
Cartier Mini Love Ring 18K Yellow Gold 750 size48 4.5(US) 90335678,859.87,$859.87,USD,859.87,Pre-Owned,,,,,https://www.ebay.com/itm/267754546784,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,267754546784,Pre-Owned,Ring,18k Gold,
Authentic Cartier Love 18K Yellow Gold Bracelet Small Size 19 With Certificate,6550.0,"$6,550.00",USD,6550.0,Pre-Owned,,,,,https://www.ebay.com/itm/278263120623,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,278263120623,Pre-Owned,Bracelet,18k Gold,
"CARTIER LOVE BAND RING 750 18K YELLOW GOLD SIZE 61 WITH BOXES, COA & BAG",1950.0,"$1,950.00",USD,1950.0,Pre-Owned,,,,,https://www.ebay.com/itm/206258902567,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,206258902567,Pre-Owned,Ring,18k Gold,
CARTIER Men’s 18K Yellow Gold Santos Dumont Ring Size 59/8.75,5978.0,"$5,978.00",USD,5978.0,Pre-Owned,,,,,https://www.ebay.com/itm/257686225626,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,257686225626,Pre-Owned,Ring,18k Gold,
CARTIER 18KT GOLD BRACELET WITH WHITE & YELLOW GOLD DIAMOND LOOPS!,1999.99,"$1,999.99",USD,1999.99,Pre-Owned,,,,,https://www.ebay.com/itm/358642589408,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152,358642589408,Pre-Owned,Bracelet,18k Gold,
